ID	logCPM	FDR	level	Phylum	Labels
OTU_2828	6.299	0.598994417	NotSig	Proteobacteria	-
OTU_2836	5.862	0.996380294	NotSig	Proteobacteria	-
OTU_2847	6.274	0.303873729	NotSig	Proteobacteria	-
OTU_2884	8.18	0.023602345	Depleted	Proteobacteria	-
OTU_2889	6.274	0.804986212	NotSig	Proteobacteria	-
OTU_2905	6.105	0.73621412	NotSig	Proteobacteria	-
OTU_2909	6.324	0.115412321	Depleted	Proteobacteria	-
OTU_2912	6.303	0.584136163	NotSig	Proteobacteria	-
OTU_292	8.837	0.443818653	NotSig	Proteobacteria	-
OTU_295	9.012	0.773934751	NotSig	Proteobacteria	-
OTU_296	9.073	0.811188645	NotSig	Proteobacteria	-
OTU_2976	6.495	0.894388333	NotSig	Proteobacteria	-
OTU_3016	6.447	0.598994417	NotSig	Proteobacteria	-
OTU_3037	6.112	0.891083873	NotSig	Proteobacteria	-
OTU_306	9.305	0.920424377	NotSig	Proteobacteria	-
OTU_3063	6.243	0.803696271	NotSig	Proteobacteria	-
OTU_3065	6.215	0.654387979	NotSig	Proteobacteria	-
OTU_3068	6.548	0.839959742	NotSig	Proteobacteria	-
OTU_3073	6.332	0.44736754	NotSig	Proteobacteria	-
OTU_3077	6.754	0.221653235	NotSig	Proteobacteria	-
OTU_3081	6.332	0.162716475	Enriched	Proteobacteria	-
OTU_3120	6.251	0.529531157	NotSig	Proteobacteria	-
OTU_3135	6.283	0.921258685	NotSig	Proteobacteria	-
OTU_3140	6.252	0.2920375	NotSig	Proteobacteria	-
OTU_3158	6.301	0.811188645	NotSig	Proteobacteria	-
OTU_3162	6.586	0.999754669	NotSig	Proteobacteria	-
OTU_3170	6.332	0.71775619	NotSig	Proteobacteria	-
OTU_3239	6.068	0.714998807	NotSig	Proteobacteria	-
OTU_324	8.594	0.598994417	NotSig	Proteobacteria	-
OTU_326	9.583	0.011173561	Enriched	Proteobacteria	-
OTU_3260	6.102	0.569379974	NotSig	Proteobacteria	-
OTU_3261	6.063	0.839959742	NotSig	Proteobacteria	-
OTU_332	8.432	0.669255676	NotSig	Proteobacteria	-
OTU_341	9.018	0.598994417	NotSig	Proteobacteria	-
OTU_385	8.699	0.841777249	NotSig	Proteobacteria	-
OTU_420	8.473	0.584136163	NotSig	Proteobacteria	-
OTU_441	8.291	0.706772468	NotSig	Proteobacteria	-
OTU_479	8.309	0.891065662	NotSig	Proteobacteria	-
OTU_482	8.282	0.893838397	NotSig	Proteobacteria	-
OTU_484	8.183	0.892593311	NotSig	Proteobacteria	-
OTU_492	8.483	0.351157179	NotSig	Proteobacteria	-
OTU_512	8.396	0.294832783	NotSig	Proteobacteria	-
OTU_530	8.316	0.211411913	NotSig	Proteobacteria	-
OTU_532	8.165	0.394844855	NotSig	Proteobacteria	-
OTU_573	8.007	0.985310642	NotSig	Proteobacteria	-
OTU_575	8.007	0.968304306	NotSig	Proteobacteria	-
OTU_605	7.539	0.992170386	NotSig	Proteobacteria	-
OTU_623	7.729	0.920424377	NotSig	Proteobacteria	-
OTU_648	7.897	0.904467689	NotSig	Proteobacteria	-
OTU_68	11.153	0.964352773	NotSig	Proteobacteria	-
OTU_680	7.925	0.599482913	NotSig	Proteobacteria	-
OTU_690	7.799	0.556853195	NotSig	Proteobacteria	-
OTU_693	7.468	0.918530202	NotSig	Proteobacteria	-
OTU_739	7.736	0.60517578	NotSig	Proteobacteria	-
OTU_744	7.989	0.421609247	NotSig	Proteobacteria	-
OTU_746	7.646	0.660601689	NotSig	Proteobacteria	-
OTU_751	7.365	0.436628984	NotSig	Proteobacteria	-
OTU_774	7.582	0.546980058	NotSig	Proteobacteria	-
OTU_834	7.166	0.836246224	NotSig	Proteobacteria	-
OTU_838	7.715	0.390382875	NotSig	Proteobacteria	-
OTU_888	7.39	0.963433358	NotSig	Proteobacteria	-
OTU_921	7.287	0.399638319	NotSig	Proteobacteria	-
OTU_95	11.049	0.514101681	NotSig	Proteobacteria	-
OTU_978	8.986	0.112051433	Enriched	Proteobacteria	-
OTU_982	7.149	0.151580919	Depleted	Proteobacteria	-
OTU_993	7.592	0.929701725	NotSig	Proteobacteria	-
OTU_996	7.199	0.991414222	NotSig	Proteobacteria	-
OTU_1625	6.653	0.202200403	NotSig	Proteobacteria	-
OTU_1831	7	0.96477425	NotSig	Proteobacteria	-
OTU_2459	6.551	0.855584154	NotSig	Proteobacteria	-
OTU_2523	6.369	0.991666739	NotSig	Proteobacteria	-
OTU_2618	7.111	0.936141792	NotSig	Proteobacteria	-
OTU_2783	6.444	0.935477342	NotSig	Proteobacteria	-
OTU_3064	6.327	0.992170386	NotSig	Proteobacteria	-
OTU_3225	6.695	0.173092832	Enriched	Proteobacteria	-
OTU_2103	6.69	0.575858126	NotSig	Proteobacteria	-
OTU_2434	6.594	0.797575334	NotSig	Proteobacteria	-
OTU_2526	6.207	0.980740418	NotSig	Proteobacteria	-
OTU_1103	5.862	0.996380294	NotSig	Proteobacteria	-
OTU_1276	7.069	0.746874371	NotSig	Proteobacteria	-
OTU_1423	6.718	0.674606706	NotSig	Proteobacteria	-
OTU_1658	6.76	0.952529717	NotSig	Proteobacteria	-
OTU_2437	6.773	0.606025552	NotSig	Proteobacteria	-
OTU_264	9.445	0.920424377	NotSig	Proteobacteria	-
OTU_2768	6.006	0.277018955	NotSig	Proteobacteria	-
OTU_284	9.046	0.531433566	NotSig	Proteobacteria	-
OTU_2951	6.281	0.991666739	NotSig	Proteobacteria	-
OTU_487	7.888	0.888470698	NotSig	Proteobacteria	-
OTU_66	10.913	0.606025552	NotSig	Proteobacteria	-
OTU_720	7.861	0.533164344	NotSig	Proteobacteria	-
OTU_831	7.562	0.198955991	Enriched	Proteobacteria	-
OTU_924	7.399	0.409385548	NotSig	Proteobacteria	-
OTU_1364	6.631	0.680661724	NotSig	Proteobacteria	-
OTU_1514	6.993	0.418631155	NotSig	Proteobacteria	-
OTU_2886	6.399	0.190632042	Enriched	Proteobacteria	-
OTU_3078	6.024	0.898709127	NotSig	Proteobacteria	-
OTU_3159	6.015	0.931862187	NotSig	Proteobacteria	-
OTU_3202	6.51	0.391623987	NotSig	Proteobacteria	-
OTU_813	7.637	0.942635989	NotSig	Proteobacteria	-
OTU_1446	7.195	0.658812062	NotSig	Proteobacteria	-
OTU_163	9.869	0.351157179	NotSig	Proteobacteria	-
OTU_1736	7.232	0.598994417	NotSig	Proteobacteria	-
OTU_2528	6.515	0.601539797	NotSig	Proteobacteria	-
OTU_962	7.803	0.122242811	Depleted	Proteobacteria	-
OTU_1382	7.099	0.434866035	NotSig	Proteobacteria	-
OTU_1603	6.93	0.702809794	NotSig	Proteobacteria	-
OTU_1655	6.936	0.996380294	NotSig	Proteobacteria	-
OTU_1681	6.806	0.891083873	NotSig	Proteobacteria	-
OTU_1870	6.399	0.963444498	NotSig	Proteobacteria	-
OTU_1900	6.402	0.966481997	NotSig	Proteobacteria	-
OTU_1903	6.387	0.706772468	NotSig	Proteobacteria	-
OTU_1949	6.748	0.848348726	NotSig	Proteobacteria	-
OTU_2154	6.479	0.598994417	NotSig	Proteobacteria	-
OTU_2223	6.634	0.511536787	NotSig	Proteobacteria	-
OTU_3080	6.435	0.544864813	NotSig	Proteobacteria	-
OTU_728	7.521	0.96477425	NotSig	Proteobacteria	-
OTU_1290	7.393	0.834209946	NotSig	Proteobacteria	-
OTU_2438	6.022	0.523840049	NotSig	Proteobacteria	-
OTU_2956	5.806	0.598994417	NotSig	Proteobacteria	-
OTU_1668	7.133	0.531433566	NotSig	Proteobacteria	-
OTU_1804	7.126	0.598994417	NotSig	Proteobacteria	-
OTU_2689	6.332	0.577985283	NotSig	Proteobacteria	-
OTU_607	8.213	0.660801877	NotSig	Proteobacteria	-
OTU_548	8.243	0.678328338	NotSig	Proteobacteria	-
OTU_556	8.486	0.649877882	NotSig	Proteobacteria	-
OTU_655	7.522	0.606025552	NotSig	Proteobacteria	-
OTU_1161	7.02	0.354463853	NotSig	Proteobacteria	-
OTU_1086	7.308	0.989938407	NotSig	Proteobacteria	-
OTU_140	10.225	0.394844855	NotSig	Proteobacteria	-
OTU_2383	6.566	0.952529717	NotSig	Proteobacteria	-
OTU_634	7.86	0.386751118	NotSig	Proteobacteria	-
OTU_832	7.952	0.691362222	NotSig	Proteobacteria	-
OTU_959	7.562	0.202830125	NotSig	Proteobacteria	-
OTU_2807	7.493	0.624529688	NotSig	Proteobacteria	-
OTU_2364	6.24	0.99552412	NotSig	Proteobacteria	-
OTU_2777	6.276	0.113890913	Depleted	Proteobacteria	-
OTU_2843	6.248	0.438360092	NotSig	Proteobacteria	-
OTU_2949	5.806	0.598994417	NotSig	Proteobacteria	-
OTU_3251	6.021	0.936141792	NotSig	Proteobacteria	-
OTU_603	8.355	0.381673097	NotSig	Proteobacteria	-
OTU_2524	7.324	1	NotSig	Proteobacteria	-
OTU_2283	6.551	0.996380294	NotSig	Proteobacteria	-
OTU_2442	7.068	0.894159687	NotSig	Proteobacteria	-
OTU_383	8.634	0.980786129	NotSig	Proteobacteria	-
OTU_1046	7.727	0.660107689	NotSig	Proteobacteria	-
OTU_1127	7.09	0.19938928	Enriched	Proteobacteria	-
OTU_1388	7.255	0.687639378	NotSig	Proteobacteria	-
OTU_1489	6.96	0.200146091	NotSig	Proteobacteria	-
OTU_1621	6.854	0.897658297	NotSig	Proteobacteria	-
OTU_1723	6.81	0.909796687	NotSig	Proteobacteria	-
OTU_1756	5.747	1	NotSig	Proteobacteria	-
OTU_182	10.011	0.443818653	NotSig	Proteobacteria	-
OTU_196	9.971	0.113890913	Enriched	Proteobacteria	-
OTU_1989	7.041	0.819509469	NotSig	Proteobacteria	-
OTU_2115	6.532	0.786755841	NotSig	Proteobacteria	-
OTU_2242	6.374	0.941690548	NotSig	Proteobacteria	-
OTU_2320	6.531	0.916798249	NotSig	Proteobacteria	-
OTU_2352	5.807	0.598994417	NotSig	Proteobacteria	-
OTU_24	12.649	0.134876497	Enriched	Proteobacteria	-
OTU_2402	6.727	0.318059058	NotSig	Proteobacteria	-
OTU_2404	6.42	0.64528529	NotSig	Proteobacteria	-
OTU_2904	6.443	0.55686329	NotSig	Proteobacteria	-
OTU_304	9.377	0.237344355	NotSig	Proteobacteria	-
OTU_3096	6.756	0.748365258	NotSig	Proteobacteria	-
OTU_3155	6.161	0.848348726	NotSig	Proteobacteria	-
OTU_415	8.813	0.300933372	NotSig	Proteobacteria	-
OTU_465	8.445	0.440024598	NotSig	Proteobacteria	-
OTU_467	8.858	0.377701218	NotSig	Proteobacteria	-
OTU_563	8.379	0.318059058	NotSig	Proteobacteria	-
OTU_670	8.017	0.237344355	NotSig	Proteobacteria	-
OTU_689	8.19	0.073131813	Enriched	Proteobacteria	-
OTU_758	7.59	0.751233746	NotSig	Proteobacteria	-
OTU_1303	6.745	0.488340868	NotSig	Proteobacteria	-
OTU_178	9.889	0.994448398	NotSig	Proteobacteria	-
OTU_179	10.075	0.521112776	NotSig	Proteobacteria	-
OTU_2310	6.502	0.691362222	NotSig	Proteobacteria	-
OTU_3313	6.231	0.066419417	Depleted	Proteobacteria	-
OTU_72	11.391	0.598994417	NotSig	Proteobacteria	-
OTU_1318	7.002	0.316736766	NotSig	Proteobacteria	-
OTU_1186	7.44	0.961026378	NotSig	Proteobacteria	-
OTU_1354	7.083	0.598994417	NotSig	Proteobacteria	-
OTU_1372	7.34	0.512854055	NotSig	Proteobacteria	-
OTU_1410	7.078	0.34557628	NotSig	Proteobacteria	-
OTU_1602	7.02	0.839959742	NotSig	Proteobacteria	-
OTU_1858	6.758	0.652545054	NotSig	Proteobacteria	-
OTU_2433	5.913	0.839959742	NotSig	Proteobacteria	-
OTU_2559	5.862	0.425481871	NotSig	Proteobacteria	-
OTU_2629	5.807	0.598994417	NotSig	Proteobacteria	-
OTU_2921	6.214	0.706772468	NotSig	Proteobacteria	-
OTU_2928	6.243	0.109687472	Enriched	Proteobacteria	-
OTU_3145	5.862	0.425481871	NotSig	Proteobacteria	-
OTU_3223	6.706	0.488340868	NotSig	Proteobacteria	-
OTU_3234	6.512	0.126008349	Depleted	Proteobacteria	-
OTU_3266	5.747	1	NotSig	Proteobacteria	-
OTU_381	8.991	0.599360737	NotSig	Proteobacteria	-
OTU_557	8.213	0.671124858	NotSig	Proteobacteria	-
OTU_641	7.805	0.843779345	NotSig	Proteobacteria	-
OTU_771	8.1	0.891065662	NotSig	Proteobacteria	-
OTU_981	7.543	0.442494123	NotSig	Proteobacteria	-
OTU_1097	7.812	0.180883625	Enriched	Proteobacteria	-
OTU_1374	6.865	0.318059058	NotSig	Proteobacteria	-
OTU_1484	7.009	1	NotSig	Proteobacteria	-
OTU_1543	6.52	0.575858126	NotSig	Proteobacteria	-
OTU_1833	6.856	0.774317799	NotSig	Proteobacteria	-
OTU_2100	6.648	0.820511108	NotSig	Proteobacteria	-
OTU_2365	6.432	0.202200403	NotSig	Proteobacteria	-
OTU_2439	6.64	0.707025073	NotSig	Proteobacteria	-
OTU_2531	6.575	1	NotSig	Proteobacteria	-
OTU_2533	6.251	0.448156636	NotSig	Proteobacteria	-
OTU_3092	6.081	0.531433566	NotSig	Proteobacteria	-
OTU_876	7.809	0.606025552	NotSig	Proteobacteria	-
OTU_885	7.429	0.134876497	Enriched	Proteobacteria	-
OTU_2376	6.324	0.32642708	NotSig	Proteobacteria	-
OTU_1783	6.689	0.729453421	NotSig	Proteobacteria	-
OTU_1337	7.089	0.761464462	NotSig	Proteobacteria	-
OTU_1338	6.854	0.079774355	Depleted	Proteobacteria	-
OTU_2011	6.534	0.996380294	NotSig	Proteobacteria	-
OTU_2465	6.298	0.617876639	NotSig	Proteobacteria	-
OTU_1069	6.873	0.583346707	NotSig	Proteobacteria	-
OTU_1032	7.238	0.804986212	NotSig	Proteobacteria	-
OTU_1211	7.02	0.684359241	NotSig	Proteobacteria	-
OTU_1399	6.724	0.960159549	NotSig	Proteobacteria	-
OTU_1503	7.145	0.281829371	NotSig	Proteobacteria	-
OTU_1825	6.65	1	NotSig	Proteobacteria	-
OTU_243	9.339	0.680661724	NotSig	Proteobacteria	-
OTU_2710	6.302	0.996380294	NotSig	Proteobacteria	-
OTU_2942	6.207	0.981043252	NotSig	Proteobacteria	-
OTU_35	12.23	0.906271181	NotSig	Proteobacteria	-
OTU_462	7.926	0.809116299	NotSig	Proteobacteria	-
OTU_681	6.068	0.739323228	NotSig	Proteobacteria	-
OTU_830	5.747	1	NotSig	Proteobacteria	-
OTU_1416	5.964	0.996380294	NotSig	Proteobacteria	-
OTU_1897	6.487	0.991670915	NotSig	Proteobacteria	-
OTU_2178	6.406	0.876389195	NotSig	Proteobacteria	-
OTU_2345	6.583	0.597872994	NotSig	Proteobacteria	-
OTU_2964	6.68	0.978005062	NotSig	Proteobacteria	-
OTU_1008	7.297	0.844206324	NotSig	Proteobacteria	-
OTU_1021	6.458	0.952529717	NotSig	Proteobacteria	-
OTU_3253	6.125	0.490758871	NotSig	Proteobacteria	-
OTU_536	6.732	0.991666739	NotSig	Proteobacteria	-
OTU_2341	6.217	0.305602235	NotSig	Proteobacteria	-
OTU_1024	7.556	0.442494123	NotSig	Proteobacteria	-
OTU_904	7.495	0.664908092	NotSig	Proteobacteria	-
OTU_1328	7.34	0.774745067	NotSig	Proteobacteria	-
OTU_1509	5.806	0.617876639	NotSig	Proteobacteria	-
OTU_1726	5.865	0.996380294	NotSig	Proteobacteria	-
OTU_734	7.694	0.318059058	NotSig	Proteobacteria	-
OTU_931	7.862	0.393147693	NotSig	Proteobacteria	-
OTU_525	8.249	0.873001444	NotSig	Proteobacteria	-
OTU_228	9.341	0.842761259	NotSig	Proteobacteria	-
OTU_1045	6.272	0.494116388	NotSig	Proteobacteria	-
OTU_1219	6.842	0.947141119	NotSig	Proteobacteria	-
OTU_123	10.427	0.515812058	NotSig	Proteobacteria	-
OTU_1957	6.401	0.839959742	NotSig	Proteobacteria	-
OTU_2454	6.49	0.729376335	NotSig	Proteobacteria	-
OTU_2551	6.074	0.833770872	NotSig	Proteobacteria	-
OTU_2980	5.747	1	NotSig	Proteobacteria	-
OTU_617	8.204	0.904467689	NotSig	Proteobacteria	-
OTU_857	7.062	0.760432658	NotSig	Proteobacteria	-
OTU_55	11.666	0.221653235	NotSig	Proteobacteria	-
OTU_550	8.102	0.599481993	NotSig	Proteobacteria	-
OTU_1175	6.96	0.650910317	NotSig	Proteobacteria	-
OTU_1014	5.912	0.892441602	NotSig	Proteobacteria	-
OTU_1049	7.349	0.234645116	NotSig	Proteobacteria	-
OTU_1091	7.502	0.799195283	NotSig	Proteobacteria	-
OTU_1245	7.007	1	NotSig	Proteobacteria	-
OTU_132	10.407	0.292875652	NotSig	Proteobacteria	-
OTU_135	10.245	0.904467689	NotSig	Proteobacteria	-
OTU_1429	6.754	0.985310642	NotSig	Proteobacteria	-
OTU_1605	6.757	0.932034182	NotSig	Proteobacteria	-
OTU_17	13.39	0.34557628	NotSig	Proteobacteria	-
OTU_172	10.085	0.182369563	Enriched	Proteobacteria	-
OTU_193	6.218	0.686567026	NotSig	Proteobacteria	-
OTU_234	9.868	0.921258685	NotSig	Proteobacteria	-
OTU_236	9.49	0.860832687	NotSig	Proteobacteria	-
OTU_316	9.36	0.970061177	NotSig	Proteobacteria	-
OTU_3228	5.916	0.318059058	NotSig	Proteobacteria	-
OTU_353	8.6	0.879648201	NotSig	Proteobacteria	-
OTU_39	12.243	0.253540532	NotSig	Proteobacteria	-
OTU_417	8.572	0.523631342	NotSig	Proteobacteria	-
OTU_454	8.127	0.546980058	NotSig	Proteobacteria	-
OTU_592	8.087	0.99552412	NotSig	Proteobacteria	-
OTU_6	14.319	0.096194752	Enriched	Proteobacteria	-
OTU_60	11.649	0.301886634	NotSig	Proteobacteria	-
OTU_610	7.96	0.655747356	NotSig	Proteobacteria	-
OTU_79	11.362	0.119117811	Enriched	Proteobacteria	-
OTU_13	13.279	0.939694051	NotSig	Proteobacteria	-
OTU_1880	7.371	0.6652924	NotSig	Proteobacteria	-
OTU_230	8.998	0.924896783	NotSig	Proteobacteria	-
OTU_422	9.284	0.367124005	NotSig	Proteobacteria	-
OTU_539	8.334	0.894388333	NotSig	Proteobacteria	-
OTU_770	7.576	0.318059058	NotSig	Proteobacteria	-
OTU_1053	7.484	0.121135591	Depleted	Proteobacteria	-
OTU_2016	6.441	0.916798249	NotSig	Proteobacteria	-
OTU_1110	7.212	0.952813083	NotSig	Proteobacteria	-
OTU_1199	7.082	1	NotSig	Proteobacteria	-
OTU_1280	8.121	0.32642708	NotSig	Proteobacteria	-
OTU_2592	6.21	0.737330239	NotSig	Proteobacteria	-
OTU_3008	6.937	0.280715384	NotSig	Proteobacteria	-
OTU_3099	6.076	0.531110225	NotSig	Proteobacteria	-
OTU_700	7.385	0.952529717	NotSig	Proteobacteria	-
OTU_801	7.781	0.544824261	NotSig	Proteobacteria	-
OTU_101	10.976	0.3294181	NotSig	Proteobacteria	-
OTU_1010	7.24	0.996380294	NotSig	Proteobacteria	-
OTU_102	10.945	0.346303661	NotSig	Proteobacteria	-
OTU_1121	7.537	0.678136169	NotSig	Proteobacteria	-
OTU_1131	6.929	0.102425681	Depleted	Proteobacteria	-
OTU_1232	7.275	0.249812743	NotSig	Proteobacteria	-
OTU_1234	7.071	0.787807592	NotSig	Proteobacteria	-
OTU_1308	7.523	0.904467689	NotSig	Proteobacteria	-
OTU_1419	6.478	0.680661724	NotSig	Proteobacteria	-
OTU_1483	6.643	0.835874338	NotSig	Proteobacteria	-
OTU_1599	6.742	0.7303757	NotSig	Proteobacteria	-
OTU_1787	6.987	0.706772468	NotSig	Proteobacteria	-
OTU_2094	6.463	0.99552412	NotSig	Proteobacteria	-
OTU_2188	6.737	0.996380294	NotSig	Proteobacteria	-
OTU_2411	6.415	0.839959742	NotSig	Proteobacteria	-
OTU_2484	6.261	0.434886503	NotSig	Proteobacteria	-
OTU_2582	7.697	0.516742451	NotSig	Proteobacteria	-
OTU_287	9.061	0.659712403	NotSig	Proteobacteria	-
OTU_288	8.909	0.989938407	NotSig	Proteobacteria	-
OTU_2926	6.246	0.657000131	NotSig	Proteobacteria	-
OTU_3088	6.573	0.589598532	NotSig	Proteobacteria	-
OTU_325	9.694	0.384947362	NotSig	Proteobacteria	-
OTU_331	8.973	0.60517578	NotSig	Proteobacteria	-
OTU_3323	6.49	0.753353586	NotSig	Proteobacteria	-
OTU_395	8.818	0.054581972	Enriched	Proteobacteria	-
OTU_421	8.637	0.694069697	NotSig	Proteobacteria	-
OTU_47	12.174	0.544402939	NotSig	Proteobacteria	-
OTU_708	7.846	0.318094073	NotSig	Proteobacteria	-
OTU_71	11.243	0.374217647	NotSig	Proteobacteria	-
OTU_74	11.023	0.707025073	NotSig	Proteobacteria	-
OTU_740	8.375	0.240684891	NotSig	Proteobacteria	-
OTU_783	7.615	0.824994469	NotSig	Proteobacteria	-
OTU_822	7.322	0.412547734	NotSig	Proteobacteria	-
OTU_117	10.355	0.636496329	NotSig	Proteobacteria	-
OTU_491	8.143	0.952529717	NotSig	Proteobacteria	-
OTU_112	9.922	0.045232656	Enriched	Proteobacteria	-
OTU_143	10.514	0.015288697	Enriched	Proteobacteria	-
OTU_1433	6.981	0.817343257	NotSig	Proteobacteria	-
OTU_1695	7.313	0.495897668	NotSig	Proteobacteria	-
OTU_201	9.962	0.023602345	Enriched	Proteobacteria	-
OTU_2130	6.837	0.424897377	NotSig	Proteobacteria	-
OTU_249	9.759	0.247424689	NotSig	Proteobacteria	-
OTU_2515	5.747	1	NotSig	Proteobacteria	-
OTU_2771	6.505	0.612591279	NotSig	Proteobacteria	-
OTU_2954	6.743	0.996380294	NotSig	Proteobacteria	-
OTU_506	8.038	0.996380294	NotSig	Proteobacteria	-
OTU_1019	7.501	0.037866364	Enriched	Proteobacteria	-
OTU_1037	7.149	0.691301958	NotSig	Proteobacteria	-
OTU_11	13.383	0.996380294	NotSig	Proteobacteria	-
OTU_1255	7.251	0.166429283	Enriched	Proteobacteria	-
OTU_1297	7.185	0.769767143	NotSig	Proteobacteria	-
OTU_1307	7.664	0.255397768	NotSig	Proteobacteria	-
OTU_141	9.935	0.94449001	NotSig	Proteobacteria	-
OTU_165	9.873	0.330756732	NotSig	Proteobacteria	-
OTU_1682	5.747	1	NotSig	Proteobacteria	-
OTU_1708	7.02	0.703445072	NotSig	Proteobacteria	-
OTU_171	10.252	0.025420438	Enriched	Proteobacteria	-
OTU_184	10.163	0.381673097	NotSig	Proteobacteria	-
OTU_1845	6.564	0.996380294	NotSig	Proteobacteria	-
OTU_187	9.987	0.103304516	Enriched	Proteobacteria	-
OTU_1886	6.611	0.156197267	Enriched	Proteobacteria	-
OTU_1936	6.674	0.412547734	NotSig	Proteobacteria	-
OTU_1969	7.713	0.318059058	NotSig	Proteobacteria	-
OTU_2194	6.539	0.598994417	NotSig	Proteobacteria	-
OTU_2213	6.629	0.424280792	NotSig	Proteobacteria	-
OTU_2270	6.521	0.421755649	NotSig	Proteobacteria	-
OTU_2278	6.798	0.369433628	NotSig	Proteobacteria	-
OTU_2322	6.441	0.659712403	NotSig	Proteobacteria	-
OTU_2476	6.49	0.991666739	NotSig	Proteobacteria	-
OTU_2480	6.457	0.298682702	NotSig	Proteobacteria	-
OTU_2506	6.544	0.421520512	NotSig	Proteobacteria	-
OTU_2631	7.137	0.932485453	NotSig	Proteobacteria	-
OTU_2642	6.362	1	NotSig	Proteobacteria	-
OTU_3125	6.158	0.882071043	NotSig	Proteobacteria	-
OTU_3296	6.831	0.544402939	NotSig	Proteobacteria	-
OTU_3321	6.245	0.892593311	NotSig	Proteobacteria	-
OTU_338	9.336	0.157140688	Enriched	Proteobacteria	-
OTU_36	12.384	0.931862187	NotSig	Proteobacteria	-
OTU_38	12.266	0.651606008	NotSig	Proteobacteria	-
OTU_393	9.097	0.202200403	NotSig	Proteobacteria	-
OTU_402	8.515	0.879445283	NotSig	Proteobacteria	-
OTU_41	12.338	0.073749387	Enriched	Proteobacteria	-
OTU_414	8.515	0.826660611	NotSig	Proteobacteria	-
OTU_419	8.741	0.350298508	NotSig	Proteobacteria	-
OTU_50	12.163	0.473816568	NotSig	Proteobacteria	-
OTU_537	7.867	0.981417778	NotSig	Proteobacteria	-
OTU_57	11.701	0.996380294	NotSig	Proteobacteria	-
OTU_586	8.149	0.231291287	NotSig	Proteobacteria	-
OTU_61	11.467	0.962843549	NotSig	Proteobacteria	-
OTU_621	7.749	0.34557628	NotSig	Proteobacteria	-
OTU_651	8.098	0.158725702	Enriched	Proteobacteria	-
OTU_674	7.909	0.853918022	NotSig	Proteobacteria	-
OTU_713	8.113	0.393147693	NotSig	Proteobacteria	-
OTU_73	11.467	0.025420438	Enriched	Proteobacteria	-
OTU_756	7.664	0.34557628	NotSig	Proteobacteria	-
OTU_82	11.178	0.721491545	NotSig	Proteobacteria	-
OTU_84	11.058	0.360641792	NotSig	Proteobacteria	-
OTU_891	7.721	0.737353523	NotSig	Proteobacteria	-
OTU_917	7.616	0.083345772	Enriched	Proteobacteria	-
OTU_947	7.223	0.397743059	NotSig	Proteobacteria	-
OTU_955	7.717	0.073749387	Enriched	Proteobacteria	-
OTU_979	7.339	0.96477425	NotSig	Proteobacteria	-
OTU_98	10.838	0.55587851	NotSig	Proteobacteria	-
OTU_99	10.627	0.909486392	NotSig	Proteobacteria	-
OTU_100	10.511	1	NotSig	Proteobacteria	-
OTU_1016	7.218	0.941942068	NotSig	Proteobacteria	-
OTU_105	10.604	0.336034439	NotSig	Proteobacteria	-
OTU_1109	7.389	0.839959742	NotSig	Proteobacteria	-
OTU_111	10.454	0.247527734	NotSig	Proteobacteria	-
OTU_1132	7.172	0.920424377	NotSig	Proteobacteria	-
OTU_1201	7.396	1	NotSig	Proteobacteria	-
OTU_1235	6.995	0.502739056	NotSig	Proteobacteria	-
OTU_1237	7.241	1	NotSig	Proteobacteria	-
OTU_1252	6.952	0.960159549	NotSig	Proteobacteria	-
OTU_126	10.115	0.599360737	NotSig	Proteobacteria	-
OTU_127	10.398	0.992170386	NotSig	Proteobacteria	-
OTU_1285	7.116	0.898709127	NotSig	Proteobacteria	-
OTU_1301	7.25	0.904467689	NotSig	Proteobacteria	-
OTU_14	13.317	0.96477425	NotSig	Proteobacteria	-
OTU_144	10.297	0.996380294	NotSig	Proteobacteria	-
OTU_1647	6.942	1	NotSig	Proteobacteria	-
OTU_173	9.852	0.691301958	NotSig	Proteobacteria	-
OTU_1859	8.289	0.069264599	Enriched	Proteobacteria	-
OTU_1937	6.546	0.952529717	NotSig	Proteobacteria	-
OTU_2	15.458	0.202830125	NotSig	Proteobacteria	-
OTU_2017	6.366	0.996380294	NotSig	Proteobacteria	-
OTU_2064	6.711	0.337995579	NotSig	Proteobacteria	-
OTU_2114	6.599	0.269224372	NotSig	Proteobacteria	-
OTU_2125	6.414	0.390382875	NotSig	Proteobacteria	-
OTU_214	10.167	0.44736754	NotSig	Proteobacteria	-
OTU_219	9.417	0.606025552	NotSig	Proteobacteria	-
OTU_2233	7.362	0.767098343	NotSig	Proteobacteria	-
OTU_2277	6.41	0.924272416	NotSig	Proteobacteria	-
OTU_2474	6.204	0.981417778	NotSig	Proteobacteria	-
OTU_2477	6.361	0.421520512	NotSig	Proteobacteria	-
OTU_253	9.491	0.46498245	NotSig	Proteobacteria	-
OTU_2597	7.28	0.656528099	NotSig	Proteobacteria	-
OTU_2600	6.122	0.978849849	NotSig	Proteobacteria	-
OTU_2610	6.922	0.989938407	NotSig	Proteobacteria	-
OTU_2632	6.745	0.848348726	NotSig	Proteobacteria	-
OTU_2697	6.469	0.473411677	NotSig	Proteobacteria	-
OTU_2760	8.245	0.185011129	Depleted	Proteobacteria	-
